model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
llama3.2-1b,B,return_array,both,pair_27,pair_27_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,max,max,count,False,False,False,34,9,1868,2880,2880,1868,22.328125,23.890625,23.890625,22.328125,-1.5625,1.5625,1.5625,1.5625
llama3.2-1b,B,useEffect,both,pair_27,pair_27_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,39,14,1868,2880,2880,1868,26.40625,24.96875,24.96875,26.40625,1.4375,-1.4375,-1.4375,-1.4375
llama3.2-1b,B,subscribe,both,pair_27,pair_27_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,50,14,1868,2880,2880,1868,25.296875,24.421875,24.421875,25.296875,0.875,-0.875,-0.875,-0.875
llama3.2-1b,B,plain_array,both,pair_27,pair_27_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,36,11,1868,2880,2880,1868,22.421875,21.21875,21.21875,22.421875,1.203125,-1.203125,-1.203125,-1.203125
llama3.2-1b,B,return_array,both,pair_27,pair_27_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,34,9,1868,2880,2880,1868,23.609375,23.3125,23.3125,23.609375,0.296875,-0.296875,-0.296875,-0.296875
llama3.2-1b,B,useEffect,both,pair_28,pair_28_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,37,14,8684,2470,8684,2470,27.3125,24.5,27.3125,24.5,2.8125,2.8125,2.8125,2.8125
llama3.2-1b,B,subscribe,both,pair_28,pair_28_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,48,14,8684,2470,8684,2470,26.1875,23.421875,26.1875,23.421875,2.765625,2.765625,2.765625,2.765625
llama3.2-1b,B,plain_array,both,pair_28,pair_28_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,34,11,8684,2470,8684,2470,21.46875,20.859375,21.46875,20.859375,0.609375,0.609375,0.609375,0.609375
llama3.2-1b,B,return_array,both,pair_28,pair_28_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,32,9,8684,2470,8684,2470,23.921875,21.484375,23.921875,21.484375,2.4375,2.4375,2.4375,2.4375
llama3.2-1b,B,useEffect,both,pair_28,pair_28_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,37,14,8684,2470,8684,2470,27.453125,25.1875,27.453125,25.1875,2.265625,2.265625,2.265625,2.265625
llama3.2-1b,B,subscribe,both,pair_28,pair_28_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,48,14,8684,2470,8684,2470,26.46875,24.9375,26.46875,24.9375,1.53125,1.53125,1.53125,1.53125
llama3.2-1b,B,plain_array,both,pair_28,pair_28_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,34,11,8684,2470,8684,2470,21.578125,22.0625,21.578125,22.0625,-0.484375,-0.484375,-0.484375,-0.484375
llama3.2-1b,B,return_array,both,pair_28,pair_28_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,32,9,8684,2470,8684,2470,23.984375,22.984375,23.984375,22.984375,1.0,1.0,1.0,1.0
llama3.2-1b,B,useEffect,both,pair_28,pair_28_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,37,14,8684,2470,2470,8684,25.609375,26.421875,26.421875,25.609375,-0.8125,0.8125,0.8125,0.8125
llama3.2-1b,B,subscribe,both,pair_28,pair_28_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,48,14,8684,2470,2470,8684,24.0,25.6875,25.6875,24.0,-1.6875,1.6875,1.6875,1.6875
llama3.2-1b,B,plain_array,both,pair_28,pair_28_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,34,11,8684,2470,2470,8684,19.484375,22.84375,22.84375,19.484375,-3.359375,3.359375,3.359375,3.359375
llama3.2-1b,B,return_array,both,pair_28,pair_28_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,32,9,8684,2470,2470,8684,20.0625,25.140625,25.140625,20.0625,-5.078125,5.078125,5.078125,5.078125
llama3.2-1b,B,useEffect,both,pair_28,pair_28_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,37,14,8684,2470,2470,8684,26.328125,26.453125,26.453125,26.328125,-0.125,0.125,0.125,0.125
llama3.2-1b,B,subscribe,both,pair_28,pair_28_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,48,14,8684,2470,2470,8684,25.171875,25.6875,25.6875,25.171875,-0.515625,0.515625,0.515625,0.515625
llama3.2-1b,B,plain_array,both,pair_28,pair_28_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,34,11,8684,2470,2470,8684,20.265625,22.546875,22.546875,20.265625,-2.28125,2.28125,2.28125,2.28125
llama3.2-1b,B,return_array,both,pair_28,pair_28_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,32,9,8684,2470,2470,8684,21.484375,24.640625,24.640625,21.484375,-3.15625,3.15625,3.15625,3.15625
llama3.2-1b,B,useEffect,both,pair_29,pair_29_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,37,14,10104,3231,10104,3231,27.109375,24.765625,27.109375,24.765625,2.34375,2.34375,2.34375,2.34375
llama3.2-1b,B,subscribe,both,pair_29,pair_29_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,48,14,10104,3231,10104,3231,25.453125,23.828125,25.453125,23.828125,1.625,1.625,1.625,1.625
llama3.2-1b,B,plain_array,both,pair_29,pair_29_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,34,11,10104,3231,10104,3231,22.4375,21.59375,22.4375,21.59375,0.84375,0.84375,0.84375,0.84375
llama3.2-1b,B,return_array,both,pair_29,pair_29_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,32,9,10104,3231,10104,3231,24.75,22.171875,24.75,22.171875,2.578125,2.578125,2.578125,2.578125
llama3.2-1b,B,useEffect,both,pair_29,pair_29_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,37,14,10104,3231,10104,3231,27.203125,25.296875,27.203125,25.296875,1.90625,1.90625,1.90625,1.90625
llama3.2-1b,B,subscribe,both,pair_29,pair_29_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,48,14,10104,3231,10104,3231,25.75,24.234375,25.75,24.234375,1.515625,1.515625,1.515625,1.515625
llama3.2-1b,B,plain_array,both,pair_29,pair_29_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,34,11,10104,3231,10104,3231,22.140625,21.703125,22.140625,21.703125,0.4375,0.4375,0.4375,0.4375
llama3.2-1b,B,return_array,both,pair_29,pair_29_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,32,9,10104,3231,10104,3231,24.890625,22.84375,24.890625,22.84375,2.046875,2.046875,2.046875,2.046875
llama3.2-1b,B,useEffect,both,pair_29,pair_29_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,37,14,10104,3231,3231,10104,25.453125,26.671875,26.671875,25.453125,-1.21875,1.21875,1.21875,1.21875
llama3.2-1b,B,subscribe,both,pair_29,pair_29_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,48,14,10104,3231,3231,10104,24.5625,26.09375,26.09375,24.5625,-1.53125,1.53125,1.53125,1.53125
llama3.2-1b,B,plain_array,both,pair_29,pair_29_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,34,11,10104,3231,3231,10104,20.421875,23.625,23.625,20.421875,-3.203125,3.203125,3.203125,3.203125
llama3.2-1b,B,return_array,both,pair_29,pair_29_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,32,9,10104,3231,3231,10104,21.34375,25.375,25.375,21.34375,-4.03125,4.03125,4.03125,4.03125
llama3.2-1b,B,useEffect,both,pair_29,pair_29_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,37,14,10104,3231,3231,10104,26.109375,26.703125,26.703125,26.109375,-0.59375,0.59375,0.59375,0.59375
llama3.2-1b,B,subscribe,both,pair_29,pair_29_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,48,14,10104,3231,3231,10104,25.0,25.875,25.875,25.0,-0.875,0.875,0.875,0.875
llama3.2-1b,B,plain_array,both,pair_29,pair_29_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,34,11,10104,3231,3231,10104,20.8125,23.34375,23.34375,20.8125,-2.53125,2.53125,2.53125,2.53125
llama3.2-1b,B,return_array,both,pair_29,pair_29_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,32,9,10104,3231,3231,10104,22.046875,25.265625,25.265625,22.046875,-3.21875,3.21875,3.21875,3.21875
llama3.2-1b,B,useEffect,both,pair_30,pair_30_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,36,14,2899,1116,2899,1116,26.578125,25.78125,26.578125,25.78125,0.796875,0.796875,0.796875,0.796875
llama3.2-1b,B,subscribe,both,pair_30,pair_30_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,47,14,2899,1116,2899,1116,25.203125,23.734375,25.203125,23.734375,1.46875,1.46875,1.46875,1.46875
llama3.2-1b,B,plain_array,both,pair_30,pair_30_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,33,11,2899,1116,2899,1116,22.125,20.640625,22.125,20.640625,1.484375,1.484375,1.484375,1.484375
llama3.2-1b,B,return_array,both,pair_30,pair_30_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,31,9,2899,1116,2899,1116,24.703125,21.265625,24.703125,21.265625,3.4375,3.4375,3.4375,3.4375
llama3.2-1b,B,useEffect,both,pair_30,pair_30_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,36,14,2899,1116,2899,1116,26.53125,26.0,26.53125,26.0,0.53125,0.53125,0.53125,0.53125
llama3.2-1b,B,subscribe,both,pair_30,pair_30_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,47,14,2899,1116,2899,1116,24.921875,24.28125,24.921875,24.28125,0.640625,0.640625,0.640625,0.640625
llama3.2-1b,B,plain_array,both,pair_30,pair_30_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,33,11,2899,1116,2899,1116,22.25,21.140625,22.25,21.140625,1.109375,1.109375,1.109375,1.109375
llama3.2-1b,B,return_array,both,pair_30,pair_30_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,31,9,2899,1116,2899,1116,24.671875,21.921875,24.671875,21.921875,2.75,2.75,2.75,2.75
llama3.2-1b,B,useEffect,both,pair_30,pair_30_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,37,14,2899,1116,1116,2899,26.59375,25.953125,25.953125,26.59375,0.640625,-0.640625,-0.640625,-0.640625
llama3.2-1b,B,subscribe,both,pair_30,pair_30_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,48,14,2899,1116,1116,2899,25.328125,25.15625,25.15625,25.328125,0.171875,-0.171875,-0.171875,-0.171875
llama3.2-1b,B,plain_array,both,pair_30,pair_30_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,34,11,2899,1116,1116,2899,20.375,21.703125,21.703125,20.375,-1.328125,1.328125,1.328125,1.328125
llama3.2-1b,B,return_array,both,pair_30,pair_30_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,32,9,2899,1116,1116,2899,21.75,26.09375,26.09375,21.75,-4.34375,4.34375,4.34375,4.34375
llama3.2-1b,B,useEffect,both,pair_30,pair_30_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,37,14,2899,1116,1116,2899,26.75,25.75,25.75,26.75,1.0,-1.0,-1.0,-1.0
llama3.2-1b,B,subscribe,both,pair_30,pair_30_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,48,14,2899,1116,1116,2899,26.03125,24.828125,24.828125,26.03125,1.203125,-1.203125,-1.203125,-1.203125
llama3.2-1b,B,plain_array,both,pair_30,pair_30_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,34,11,2899,1116,1116,2899,21.46875,21.8125,21.8125,21.46875,-0.34375,0.34375,0.34375,0.34375
llama3.2-1b,B,return_array,both,pair_30,pair_30_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,32,9,2899,1116,1116,2899,23.8125,25.703125,25.703125,23.8125,-1.890625,1.890625,1.890625,1.890625
llama3.2-1b,B,useEffect,both,pair_31,pair_31_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,38,14,1342,11600,1342,11600,25.15625,23.296875,25.15625,23.296875,1.859375,1.859375,1.859375,1.859375
llama3.2-1b,B,subscribe,both,pair_31,pair_31_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,49,14,1342,11600,1342,11600,23.984375,22.078125,23.984375,22.078125,1.90625,1.90625,1.90625,1.90625
llama3.2-1b,B,plain_array,both,pair_31,pair_31_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,35,11,1342,11600,1342,11600,22.5625,19.359375,22.5625,19.359375,3.203125,3.203125,3.203125,3.203125
llama3.2-1b,B,return_array,both,pair_31,pair_31_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,33,9,1342,11600,1342,11600,23.5625,18.1875,23.5625,18.1875,5.375,5.375,5.375,5.375
llama3.2-1b,B,useEffect,both,pair_31,pair_31_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,38,14,1342,11600,1342,11600,25.265625,24.03125,25.265625,24.03125,1.234375,1.234375,1.234375,1.234375
llama3.2-1b,B,subscribe,both,pair_31,pair_31_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,49,14,1342,11600,1342,11600,23.75,23.203125,23.75,23.203125,0.546875,0.546875,0.546875,0.546875
llama3.2-1b,B,plain_array,both,pair_31,pair_31_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,35,11,1342,11600,1342,11600,22.65625,20.9375,22.65625,20.9375,1.71875,1.71875,1.71875,1.71875
llama3.2-1b,B,return_array,both,pair_31,pair_31_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,33,9,1342,11600,1342,11600,23.609375,19.4375,23.609375,19.4375,4.171875,4.171875,4.171875,4.171875
llama3.2-1b,B,useEffect,both,pair_31,pair_31_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,cap,cap,text,False,False,False,39,14,1342,11600,11600,1342,23.578125,26.609375,26.609375,23.578125,-3.03125,3.03125,3.03125,3.03125
llama3.2-1b,B,subscribe,both,pair_31,pair_31_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,cap,cap,text,False,False,False,50,14,1342,11600,11600,1342,23.3125,25.859375,25.859375,23.3125,-2.546875,2.546875,2.546875,2.546875
llama3.2-1b,B,plain_array,both,pair_31,pair_31_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,cap,cap,text,False,False,False,36,11,1342,11600,11600,1342,21.21875,23.578125,23.578125,21.21875,-2.359375,2.359375,2.359375,2.359375
llama3.2-1b,B,return_array,both,pair_31,pair_31_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,cap,cap,text,False,False,False,34,9,1342,11600,11600,1342,21.734375,24.25,24.25,21.734375,-2.515625,2.515625,2.515625,2.515625
llama3.2-1b,B,useEffect,both,pair_31,pair_31_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,cap,cap,text,False,True,False,39,14,1342,11600,11600,1342,24.421875,26.453125,26.453125,24.421875,-2.03125,2.03125,2.03125,2.03125
llama3.2-1b,B,subscribe,both,pair_31,pair_31_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,cap,cap,text,False,True,False,50,14,1342,11600,11600,1342,24.46875,25.359375,25.359375,24.46875,-0.890625,0.890625,0.890625,0.890625
llama3.2-1b,B,plain_array,both,pair_31,pair_31_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,cap,cap,text,False,True,False,36,11,1342,11600,11600,1342,22.890625,22.609375,22.609375,22.890625,0.28125,-0.28125,-0.28125,-0.28125
llama3.2-1b,B,return_array,both,pair_31,pair_31_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,cap,cap,text,False,True,False,34,9,1342,11600,11600,1342,23.421875,24.015625,24.015625,23.421875,-0.59375,0.59375,0.59375,0.59375
llama3.2-1b,B,useEffect,both,pair_32,pair_32_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,min,page,min,True,True,True,38,14,2964,1083,2964,1083,26.078125,23.734375,26.078125,23.734375,2.34375,2.34375,2.34375,2.34375
llama3.2-1b,B,subscribe,both,pair_32,pair_32_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,min,page,min,True,True,True,49,14,2964,1083,2964,1083,24.984375,23.453125,24.984375,23.453125,1.53125,1.53125,1.53125,1.53125
llama3.2-1b,B,plain_array,both,pair_32,pair_32_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,min,page,min,True,True,True,35,11,2964,1083,2964,1083,21.8125,21.53125,21.8125,21.53125,0.28125,0.28125,0.28125,0.28125
llama3.2-1b,B,return_array,both,pair_32,pair_32_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,page,min,page,min,True,True,True,33,9,2964,1083,2964,1083,24.515625,20.171875,24.515625,20.171875,4.34375,4.34375,4.34375,4.34375
llama3.2-1b,B,useEffect,both,pair_32,pair_32_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,page,min,page,min,True,False,True,38,14,2964,1083,2964,1083,26.484375,23.96875,26.484375,23.96875,2.515625,2.515625,2.515625,2.515625
llama3.2-1b,B,subscribe,both,pair_32,pair_32_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,page,min,page,min,True,False,True,49,14,2964,1083,2964,1083,25.375,23.78125,25.375,23.78125,1.59375,1.59375,1.59375,1.59375
