model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
gemma3-1b-pt,C,useEffect,both,pair_28,pair_28_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,mode,num,num,mode,False,False,True,44,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_28,pair_28_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,44,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_28,pair_28_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,mode,num,num,mode,False,False,,42,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_28,pair_28_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,mode,num,num,mode,False,False,,42,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_28,pair_28_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,mode,num,num,mode,False,False,,40,14,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_28,pair_28_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,mode,num,num,mode,False,True,True,44,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_28,pair_28_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,44,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_28,pair_28_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,mode,num,num,mode,False,True,,42,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_28,pair_28_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,mode,num,num,mode,False,True,,42,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_28,pair_28_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,mode,num,num,mode,False,True,,40,14,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,59,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,mode,num,mode,num,True,True,False,59,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_28,pair_28_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,mode,num,mode,num,True,True,,57,16,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_28,pair_28_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,mode,num,mode,num,True,True,,57,16,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_28,pair_28_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,mode,num,mode,num,True,True,,55,14,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,59,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,mode,num,mode,num,True,False,False,59,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_28,pair_28_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,mode,num,mode,num,True,False,,57,16,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_28,pair_28_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,mode,num,mode,num,True,False,,57,16,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_28,pair_28_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,mode,num,mode,num,True,False,,55,14,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,mode,num,num,mode,False,False,True,59,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,59,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_28,pair_28_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,mode,num,num,mode,False,False,,57,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_28,pair_28_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,mode,num,num,mode,False,False,,57,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_28,pair_28_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,mode,num,num,mode,False,False,,55,14,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,mode,num,num,mode,False,True,True,59,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_28,pair_28_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,59,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_28,pair_28_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,mode,num,num,mode,False,True,,57,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_28,pair_28_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,mode,num,num,mode,False,True,,57,16,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_28,pair_28_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,mode,num,num,mode,False,True,,55,14,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,44,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,flag,base,flag,base,True,True,False,44,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_29,pair_29_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,flag,base,flag,base,True,True,,42,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_29,pair_29_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,flag,base,flag,base,True,True,,42,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_29,pair_29_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,flag,base,flag,base,True,True,,40,14,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,44,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,flag,base,flag,base,True,False,False,44,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_29,pair_29_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,flag,base,flag,base,True,False,,42,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_29,pair_29_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,flag,base,flag,base,True,False,,42,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_29,pair_29_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,flag,base,flag,base,True,False,,40,14,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,flag,base,base,flag,False,False,True,44,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,44,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_29,pair_29_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,flag,base,base,flag,False,False,,42,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_29,pair_29_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,flag,base,base,flag,False,False,,42,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_29,pair_29_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,flag,base,base,flag,False,False,,40,14,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,flag,base,base,flag,False,True,True,44,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_29,pair_29_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,44,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_29,pair_29_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,flag,base,base,flag,False,True,,42,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_29,pair_29_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,flag,base,base,flag,False,True,,42,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_29,pair_29_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,flag,base,base,flag,False,True,,40,14,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,59,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,flag,base,flag,base,True,True,False,59,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_29,pair_29_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,flag,base,flag,base,True,True,,57,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_29,pair_29_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,flag,base,flag,base,True,True,,57,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_29,pair_29_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,flag,base,flag,base,True,True,,55,14,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,59,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,flag,base,flag,base,True,False,False,59,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_29,pair_29_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,flag,base,flag,base,True,False,,57,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_29,pair_29_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,flag,base,flag,base,True,False,,57,16,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_29,pair_29_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,flag,base,flag,base,True,False,,55,14,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,flag,base,base,flag,False,False,True,59,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,59,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_29,pair_29_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,flag,base,base,flag,False,False,,57,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_29,pair_29_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,flag,base,base,flag,False,False,,57,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_29,pair_29_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,flag,base,base,flag,False,False,,55,14,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,flag,base,base,flag,False,True,True,59,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_29,pair_29_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,59,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_29,pair_29_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,flag,base,base,flag,False,True,,57,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_29,pair_29_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,flag,base,base,flag,False,True,,57,16,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_29,pair_29_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,flag,base,base,flag,False,True,,55,14,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,44,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,status,ref,status,ref,True,True,False,44,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_30,pair_30_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,status,ref,status,ref,True,True,,42,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_30,pair_30_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,status,ref,status,ref,True,True,,42,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_30,pair_30_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,status,ref,status,ref,True,True,,40,14,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,44,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,status,ref,status,ref,True,False,False,44,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_30,pair_30_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,status,ref,status,ref,True,False,,42,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_30,pair_30_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,status,ref,status,ref,True,False,,42,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_30,pair_30_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,status,ref,status,ref,True,False,,40,14,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,status,ref,ref,status,False,False,True,44,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,44,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_30,pair_30_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,status,ref,ref,status,False,False,,42,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_30,pair_30_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,status,ref,ref,status,False,False,,42,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_30,pair_30_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,status,ref,ref,status,False,False,,40,14,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,status,ref,ref,status,False,True,True,44,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_30,pair_30_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,44,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_30,pair_30_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,status,ref,ref,status,False,True,,42,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_30,pair_30_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,status,ref,ref,status,False,True,,42,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_30,pair_30_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,status,ref,ref,status,False,True,,40,14,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,59,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,status,ref,status,ref,True,True,False,59,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_30,pair_30_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,status,ref,status,ref,True,True,,57,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_30,pair_30_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,status,ref,status,ref,True,True,,57,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_30,pair_30_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,status,ref,status,ref,True,True,,55,14,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,59,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,status,ref,status,ref,True,False,False,59,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_30,pair_30_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,status,ref,status,ref,True,False,,57,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_30,pair_30_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,status,ref,status,ref,True,False,,57,16,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_30,pair_30_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,status,ref,status,ref,True,False,,55,14,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,status,ref,ref,status,False,False,True,59,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,59,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_30,pair_30_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,status,ref,ref,status,False,False,,57,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_30,pair_30_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,status,ref,ref,status,False,False,,57,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_30,pair_30_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,status,ref,ref,status,False,False,,55,14,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,status,ref,ref,status,False,True,True,59,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,both,pair_30,pair_30_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,59,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,target_only,pair_30,pair_30_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,status,ref,ref,status,False,True,,57,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,control_only,pair_30,pair_30_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,status,ref,ref,status,False,True,,57,16,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,subscribe,neither,pair_30,pair_30_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,status,ref,ref,status,False,True,,55,14,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_31,pair_31_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,44,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_31,pair_31_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,text,cap,text,cap,True,True,False,44,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_31,pair_31_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,text,cap,text,cap,True,True,,42,16,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_31,pair_31_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,text,cap,text,cap,True,True,,42,16,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_31,pair_31_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,text,cap,text,cap,True,True,,40,14,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_31,pair_31_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,44,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_31,pair_31_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,text,cap,text,cap,True,False,False,44,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_31,pair_31_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,text,cap,text,cap,True,False,,42,16,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_31,pair_31_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,text,cap,text,cap,True,False,,42,16,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_31,pair_31_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,text,cap,text,cap,True,False,,40,14,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_31,pair_31_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,text,cap,cap,text,False,False,True,45,18,1005,5565,5565,1005,,,,,,,,
gemma3-1b-pt,C,useEffect,both,pair_31,pair_31_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,text,cap,cap,text,False,False,False,45,18,1005,5565,5565,1005,,,,,,,,
gemma3-1b-pt,C,useEffect,target_only,pair_31,pair_31_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,text,cap,cap,text,False,False,,43,16,1005,5565,5565,1005,,,,,,,,
gemma3-1b-pt,C,useEffect,control_only,pair_31,pair_31_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,text,cap,cap,text,False,False,,43,16,1005,5565,5565,1005,,,,,,,,
gemma3-1b-pt,C,useEffect,neither,pair_31,pair_31_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,text,cap,cap,text,False,False,,41,14,1005,5565,5565,1005,,,,,,,,
