model,condition,pair_id,D__sr=alt_reactive|do=reactive_first|bo=alt_first,D__sr=alt_reactive|do=reactive_first|bo=dep_first,D__sr=alt_reactive|do=stable_first|bo=alt_first,D__sr=alt_reactive|do=stable_first|bo=dep_first,D__sr=dep_reactive|do=reactive_first|bo=alt_first,D__sr=dep_reactive|do=reactive_first|bo=dep_first,D__sr=dep_reactive|do=stable_first|bo=alt_first,D__sr=dep_reactive|do=stable_first|bo=dep_first,LD_reactive__sr=alt_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=alt_reactive|do=stable_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=reactive_first|bo=dep_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=alt_first,LD_reactive__sr=dep_reactive|do=stable_first|bo=dep_first,LD_stateform__sr=alt_reactive|do=reactive_first|bo=alt_first,LD_stateform__sr=alt_reactive|do=reactive_first|bo=dep_first,LD_stateform__sr=alt_reactive|do=stable_first|bo=alt_first,LD_stateform__sr=alt_reactive|do=stable_first|bo=dep_first,LD_stateform__sr=dep_reactive|do=reactive_first|bo=alt_first,LD_stateform__sr=dep_reactive|do=reactive_first|bo=dep_first,LD_stateform__sr=dep_reactive|do=stable_first|bo=alt_first,LD_stateform__sr=dep_reactive|do=stable_first|bo=dep_first,logit_alt__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_alt__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_alt__sr=alt_reactive|do=stable_first|bo=alt_first,logit_alt__sr=alt_reactive|do=stable_first|bo=dep_first,logit_alt__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_alt__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_alt__sr=dep_reactive|do=stable_first|bo=alt_first,logit_alt__sr=dep_reactive|do=stable_first|bo=dep_first,logit_close__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_close__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_close__sr=alt_reactive|do=stable_first|bo=alt_first,logit_close__sr=alt_reactive|do=stable_first|bo=dep_first,logit_close__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_close__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_close__sr=dep_reactive|do=stable_first|bo=alt_first,logit_close__sr=dep_reactive|do=stable_first|bo=dep_first,logit_const_form__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_const_form__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_const_form__sr=alt_reactive|do=stable_first|bo=alt_first,logit_const_form__sr=alt_reactive|do=stable_first|bo=dep_first,logit_const_form__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_const_form__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_const_form__sr=dep_reactive|do=stable_first|bo=alt_first,logit_const_form__sr=dep_reactive|do=stable_first|bo=dep_first,logit_dep__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_dep__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_dep__sr=alt_reactive|do=stable_first|bo=alt_first,logit_dep__sr=alt_reactive|do=stable_first|bo=dep_first,logit_dep__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_dep__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_dep__sr=dep_reactive|do=stable_first|bo=alt_first,logit_dep__sr=dep_reactive|do=stable_first|bo=dep_first,logit_useState_form__sr=alt_reactive|do=reactive_first|bo=alt_first,logit_useState_form__sr=alt_reactive|do=reactive_first|bo=dep_first,logit_useState_form__sr=alt_reactive|do=stable_first|bo=alt_first,logit_useState_form__sr=alt_reactive|do=stable_first|bo=dep_first,logit_useState_form__sr=dep_reactive|do=reactive_first|bo=alt_first,logit_useState_form__sr=dep_reactive|do=reactive_first|bo=dep_first,logit_useState_form__sr=dep_reactive|do=stable_first|bo=alt_first,logit_useState_form__sr=dep_reactive|do=stable_first|bo=dep_first,mean_LD_stateform_pair,n_cells
llama3.2-1b,subscribe,pair_01,-2.75,-0.25,-1.75,0.625,-0.125,3.25,-0.5,2.25,2.75,0.25,1.75,-0.625,-0.125,3.25,-0.5,2.25,2.75,0.25,1.75,-0.625,-0.125,3.25,-0.5,2.25,26.25,25.5,26.25,25.125,24.75,22.125,25.25,23.5,11.875,11.6875,12.3125,12.0625,11.8125,11.75,11.8125,11.75,23.5,25.25,24.5,25.75,24.75,22.125,25.25,23.5,23.5,25.25,24.5,25.75,24.625,25.375,24.75,25.75,26.25,25.5,26.25,25.125,24.625,25.375,24.75,25.75,1.125,8
llama3.2-1b,subscribe,pair_02,-2.75,0.5,-1.375,2.75,1.125,4.375,-0.5,3.0,2.75,-0.5,1.375,-2.75,1.125,4.375,-0.5,3.0,2.75,-0.5,1.375,-2.75,1.125,4.375,-0.5,3.0,26.125,25.125,26.125,23.875,23.875,21.25,24.75,22.75,11.625,11.8125,11.8125,11.75,11.6875,11.5625,11.8125,11.875,23.375,25.625,24.75,26.625,23.875,21.25,24.75,22.75,23.375,25.625,24.75,26.625,25.0,25.625,24.25,25.75,26.125,25.125,26.125,23.875,25.0,25.625,24.25,25.75,1.109375,8
llama3.2-1b,subscribe,pair_03,-3.375,-1.0,-1.5,0.0,0.75,2.5,-0.375,1.5,3.375,1.0,1.5,-0.0,0.75,2.5,-0.375,1.5,3.375,1.0,1.5,-0.0,0.75,2.5,-0.375,1.5,25.25,24.875,25.25,24.625,23.875,22.375,24.5,23.625,12.0,12.5625,12.5625,12.5625,12.5,12.5,12.4375,12.75,21.875,23.875,23.75,24.625,23.875,22.375,24.5,23.625,21.875,23.875,23.75,24.625,24.625,24.875,24.125,25.125,25.25,24.875,25.25,24.625,24.625,24.875,24.125,25.125,1.28125,8
llama3.2-1b,subscribe,pair_04,-3.875,-1.125,-2.125,-0.25,0.125,2.75,-0.625,1.375,3.875,1.125,2.125,0.25,0.125,2.75,-0.625,1.375,3.875,1.125,2.125,0.25,0.125,2.75,-0.625,1.375,25.375,25.0,25.25,24.75,24.5,22.5,24.875,23.875,11.9375,11.75,12.125,11.75,11.9375,11.6875,12.25,12.125,21.5,23.875,23.125,24.5,24.5,22.5,24.875,23.875,21.5,23.875,23.125,24.5,24.625,25.25,24.25,25.25,25.375,25.0,25.25,24.75,24.625,25.25,24.25,25.25,1.375,8
llama3.2-1b,subscribe,pair_05,-2.75,-0.875,-2.25,0.25,0.25,3.0,-0.5,1.75,2.75,0.875,2.25,-0.25,0.25,3.0,-0.5,1.75,2.75,0.875,2.25,-0.25,0.25,3.0,-0.5,1.75,26.0,25.375,26.25,25.125,24.875,23.125,25.25,24.25,12.0625,12.25,12.25,12.25,11.5,11.5625,11.8125,12.0,23.25,24.5,24.0,25.375,24.875,23.125,25.25,24.25,23.25,24.5,24.0,25.375,25.125,26.125,24.75,26.0,26.0,25.375,26.25,25.125,25.125,26.125,24.75,26.0,1.265625,8
llama3.2-1b,subscribe,pair_06,-4.25,-1.125,-2.5,0.0,1.0,4.25,-0.875,2.75,4.25,1.125,2.5,-0.0,1.0,4.25,-0.875,2.75,4.25,1.125,2.5,-0.0,1.0,4.25,-0.875,2.75,25.75,24.875,25.875,24.75,24.0,21.375,25.25,23.25,12.0,12.1875,12.5,12.5625,12.0625,12.125,12.0625,12.4375,21.5,23.75,23.375,24.75,24.0,21.375,25.25,23.25,21.5,23.75,23.375,24.75,25.0,25.625,24.375,26.0,25.75,24.875,25.875,24.75,25.0,25.625,24.375,26.0,1.875,8
llama3.2-1b,subscribe,pair_07,-4.25,-0.125,-2.375,0.75,-0.625,2.875,-0.75,1.875,4.25,0.125,2.375,-0.75,-0.625,2.875,-0.75,1.875,4.25,0.125,2.375,-0.75,-0.625,2.875,-0.75,1.875,26.25,25.0,26.5,24.5,24.75,21.75,24.875,23.0,12.0625,12.1875,12.25,12.1875,11.4375,11.5,11.5,11.4375,22.0,24.875,24.125,25.25,24.75,21.75,24.875,23.0,22.0,24.875,24.125,25.25,24.125,24.625,24.125,24.875,26.25,25.0,26.5,24.5,24.125,24.625,24.125,24.875,1.171875,8
llama3.2-1b,subscribe,pair_08,-5.625,-2.0,-3.0,-0.125,-0.375,2.375,-3.0,0.375,5.625,2.0,3.0,0.125,-0.375,2.375,-3.0,0.375,5.625,2.0,3.0,0.125,-0.375,2.375,-3.0,0.375,26.375,25.75,26.5,25.375,24.625,22.25,26.0,24.375,12.125,12.125,12.5,12.0625,11.0,10.3125,11.5,11.0625,20.75,23.75,23.5,25.25,24.625,22.25,26.0,24.375,20.75,23.75,23.5,25.25,24.25,24.625,23.0,24.75,26.375,25.75,26.5,25.375,24.25,24.625,23.0,24.75,1.265625,8
llama3.2-1b,subscribe,pair_09,-4.0,0.75,-2.25,1.5,0.25,3.125,0.25,2.5,4.0,-0.75,2.25,-1.5,0.25,3.125,0.25,2.5,4.0,-0.75,2.25,-1.5,0.25,3.125,0.25,2.5,26.5,24.75,26.5,24.125,24.25,21.875,23.875,22.5,11.375,11.3125,11.6875,11.25,10.9375,10.6875,11.1875,11.0625,22.5,25.5,24.25,25.625,24.25,21.875,23.875,22.5,22.5,25.5,24.25,25.625,24.5,25.0,24.125,25.0,26.5,24.75,26.5,24.125,24.5,25.0,24.125,25.0,1.265625,8
llama3.2-1b,subscribe,pair_10,-3.75,-2.125,-2.375,-1.0,0.5,3.5,-1.125,1.75,3.75,2.125,2.375,1.0,0.5,3.5,-1.125,1.75,3.75,2.125,2.375,1.0,0.5,3.5,-1.125,1.75,25.875,25.75,26.125,25.75,23.375,21.0,24.5,23.0,11.9375,11.9375,12.3125,12.1875,11.3125,11.25,11.3125,11.4375,22.125,23.625,23.75,24.75,23.375,21.0,24.5,23.0,22.125,23.625,23.75,24.75,23.875,24.5,23.375,24.75,25.875,25.75,26.125,25.75,23.875,24.5,23.375,24.75,1.734375,8
llama3.2-1b,subscribe,pair_11,-3.625,-2.875,-2.0,-1.375,0.625,2.375,0.0,1.625,3.625,2.875,2.0,1.375,0.625,2.375,0.0,1.625,3.625,2.875,2.0,1.375,0.625,2.375,0.0,1.625,25.25,25.25,25.25,24.875,24.5,23.0,24.75,23.5,11.75,11.875,12.0625,11.875,11.9375,11.625,12.0625,12.0625,21.625,22.375,23.25,23.5,24.5,23.0,24.75,23.5,21.625,22.375,23.25,23.5,25.125,25.375,24.75,25.125,25.25,25.25,25.25,24.875,25.125,25.375,24.75,25.125,1.8125,8
llama3.2-1b,subscribe,pair_12,-3.875,-0.75,-1.875,0.25,0.375,3.0,-0.125,2.125,3.875,0.75,1.875,-0.25,0.375,3.0,-0.125,2.125,3.875,0.75,1.875,-0.25,0.375,3.0,-0.125,2.125,25.25,24.5,25.375,24.125,24.125,21.625,24.125,22.375,12.0,12.125,12.4375,12.1875,11.6875,11.1875,11.625,11.375,21.375,23.75,23.5,24.375,24.125,21.625,24.125,22.375,21.375,23.75,23.5,24.375,24.5,24.625,24.0,24.5,25.25,24.5,25.375,24.125,24.5,24.625,24.0,24.5,1.453125,8
llama3.2-1b,subscribe,pair_13,-3.75,-0.5,-1.5,1.125,0.875,3.75,-1.125,2.25,3.75,0.5,1.5,-1.125,0.875,3.75,-1.125,2.25,3.75,0.5,1.5,-1.125,0.875,3.75,-1.125,2.25,26.375,25.75,26.125,25.0,24.875,22.75,26.25,24.5,12.125,11.6875,12.3125,11.5625,11.8125,11.0,12.125,11.75,22.625,25.25,24.625,26.125,24.875,22.75,26.25,24.5,22.625,25.25,24.625,26.125,25.75,26.5,25.125,26.75,26.375,25.75,26.125,25.0,25.75,26.5,25.125,26.75,1.296875,8
