model,condition,sample_id,run_type,dep_str,alt_str,n_tokens,dep_id,alt_id,close_id,logit_dep,logit_alt,logit_close,LD_copy,LD_inclusion,copy_error
gemma3-1b-pt,subscribe,sub_33,corrupted,index,val,62,2662,1111,236842,18.878252029418945,19.526037216186523,7.273064613342285,-0.6477851867675781,11.60518741607666,12.252972602844238
gemma3-1b-pt,useEffect,sub_34,clean,query,len,47,3278,3469,236842,22.589216232299805,14.852797508239746,8.475345611572266,7.736418724060059,14.113870620727539,6.3774518966674805
gemma3-1b-pt,useEffect,sub_34,corrupted,query,len,47,3278,3469,236842,16.031644821166992,20.94539451599121,7.808608055114746,-4.913749694824219,8.223036766052246,13.136786460876465
gemma3-1b-pt,useLayoutEffect,sub_34,clean,query,len,49,3278,3469,236842,21.652362823486328,15.101292610168457,7.897994041442871,6.551070213317871,13.754368782043457,7.203298568725586
gemma3-1b-pt,useLayoutEffect,sub_34,corrupted,query,len,49,3278,3469,236842,16.274484634399414,20.129215240478516,7.383548736572266,-3.8547306060791016,8.890935897827148,12.74566650390625
gemma3-1b-pt,alias,sub_34,clean,query,len,55,3278,3469,236842,20.640796661376953,16.12801170349121,8.106826782226562,4.512784957885742,12.53396987915039,8.021184921264648
gemma3-1b-pt,alias,sub_34,corrupted,query,len,55,3278,3469,236842,17.60490608215332,19.158950805664062,7.60159158706665,-1.5540447235107422,10.00331449508667,11.557359218597412
gemma3-1b-pt,alias_ctrl,sub_34,clean,query,len,70,3278,3469,236842,20.202442169189453,16.34028434753418,7.6704277992248535,3.8621578216552734,12.5320143699646,8.669856548309326
gemma3-1b-pt,alias_ctrl,sub_34,corrupted,query,len,70,3278,3469,236842,18.230375289916992,18.568256378173828,7.452763080596924,-0.33788108825683594,10.777612209320068,11.115493297576904
gemma3-1b-pt,subscribe,sub_34,clean,query,len,62,3278,3469,236842,20.980371475219727,16.57508087158203,8.001205444335938,4.405290603637695,12.979166030883789,8.573875427246094
gemma3-1b-pt,subscribe,sub_34,corrupted,query,len,62,3278,3469,236842,18.192161560058594,19.42757225036621,7.951108455657959,-1.2354106903076172,10.241053104400635,11.476463794708252
gemma3-1b-pt,useEffect,sub_35,clean,tag,max,47,9088,2074,236842,22.089269638061523,14.601065635681152,7.913108825683594,7.488204002380371,14.17616081237793,6.687956809997559
gemma3-1b-pt,useEffect,sub_35,corrupted,tag,max,47,9088,2074,236842,16.887807846069336,22.4034366607666,7.2213239669799805,-5.515628814697266,9.666483879089355,15.182112693786621
gemma3-1b-pt,useLayoutEffect,sub_35,clean,tag,max,49,9088,2074,236842,21.207857131958008,15.341455459594727,7.5827507972717285,5.866401672363281,13.62510633468628,7.758704662322998
gemma3-1b-pt,useLayoutEffect,sub_35,corrupted,tag,max,49,9088,2074,236842,17.12070655822754,21.820310592651367,6.7311530113220215,-4.699604034423828,10.389553546905518,15.089157581329346
gemma3-1b-pt,alias,sub_35,clean,tag,max,55,9088,2074,236842,20.383180618286133,16.386764526367188,7.5123982429504395,3.9964160919189453,12.870782375335693,8.874366283416748
gemma3-1b-pt,alias,sub_35,corrupted,tag,max,55,9088,2074,236842,18.418697357177734,20.4276123046875,6.861892223358154,-2.0089149475097656,11.55680513381958,13.565720081329346
gemma3-1b-pt,alias_ctrl,sub_35,clean,tag,max,70,9088,2074,236842,19.775375366210938,16.681856155395508,6.956602096557617,3.0935192108154297,12.81877326965332,9.72525405883789
gemma3-1b-pt,alias_ctrl,sub_35,corrupted,tag,max,70,9088,2074,236842,18.768808364868164,19.88153839111328,6.416013717651367,-1.1127300262451172,12.352794647216797,13.465524673461914
gemma3-1b-pt,subscribe,sub_35,clean,tag,max,62,9088,2074,236842,20.486801147460938,16.769271850585938,7.248734474182129,3.717529296875,13.238066673278809,9.520537376403809
gemma3-1b-pt,subscribe,sub_35,corrupted,tag,max,62,9088,2074,236842,19.210155487060547,20.77111053466797,6.759712219238281,-1.5609550476074219,12.450443267822266,14.011398315429688
gemma3-1b-pt,useEffect,sub_36,clean,color,base,46,3001,5521,236842,21.92386245727539,15.813326835632324,8.369382858276367,6.110535621643066,13.554479598999023,7.443943977355957
gemma3-1b-pt,useEffect,sub_36,corrupted,color,base,46,3001,5521,236842,17.803543090820312,21.30792999267578,7.877321243286133,-3.5043869018554688,9.92622184753418,13.430608749389648
gemma3-1b-pt,useLayoutEffect,sub_36,clean,color,base,48,3001,5521,236842,21.321041107177734,16.927818298339844,7.884040355682373,4.393222808837891,13.437000751495361,9.04377794265747
gemma3-1b-pt,useLayoutEffect,sub_36,corrupted,color,base,48,3001,5521,236842,18.264127731323242,20.83778953552246,7.4611101150512695,-2.5736618041992188,10.803017616271973,13.376679420471191
gemma3-1b-pt,alias,sub_36,clean,color,base,54,3001,5521,236842,20.12694549560547,17.654544830322266,7.754097938537598,2.472400665283203,12.372847557067871,9.900446891784668
gemma3-1b-pt,alias,sub_36,corrupted,color,base,54,3001,5521,236842,18.840375900268555,19.80614471435547,7.472131729125977,-0.9657688140869141,11.368244171142578,12.334012985229492
gemma3-1b-pt,alias_ctrl,sub_36,clean,color,base,69,3001,5521,236842,20.075103759765625,17.51923370361328,7.35790491104126,2.5558700561523438,12.717198848724365,10.161328792572021
gemma3-1b-pt,alias_ctrl,sub_36,corrupted,color,base,69,3001,5521,236842,19.379962921142578,19.423795700073242,7.049095153808594,-0.04383277893066406,12.330867767333984,12.374700546264648
gemma3-1b-pt,subscribe,sub_36,clean,color,base,61,3001,5521,236842,20.742605209350586,17.52716636657715,7.8769073486328125,3.2154388427734375,12.865697860717773,9.650259017944336
gemma3-1b-pt,subscribe,sub_36,corrupted,color,base,61,3001,5521,236842,19.740833282470703,19.6795654296875,7.5083699226379395,0.061267852783203125,12.232463359832764,12.17119550704956
gemma3-1b-pt,useEffect,sub_37,clean,title,num,46,3250,3744,236842,22.545072555541992,15.523384094238281,7.191892623901367,7.021688461303711,15.353179931640625,8.331491470336914
gemma3-1b-pt,useEffect,sub_37,corrupted,title,num,46,3250,3744,236842,15.357051849365234,21.71891975402832,7.22675085067749,-6.361867904663086,8.130300998687744,14.49216890335083
gemma3-1b-pt,useLayoutEffect,sub_37,clean,title,num,48,3250,3744,236842,22.058931350708008,15.337030410766602,6.682599067687988,6.721900939941406,15.37633228302002,8.654431343078613
gemma3-1b-pt,useLayoutEffect,sub_37,corrupted,title,num,48,3250,3744,236842,16.06905174255371,20.994951248168945,6.863949298858643,-4.925899505615234,9.205102443695068,14.131001949310303
gemma3-1b-pt,alias,sub_37,clean,title,num,54,3250,3744,236842,20.41501235961914,16.54450798034668,6.833093643188477,3.870504379272461,13.581918716430664,9.711414337158203
gemma3-1b-pt,alias,sub_37,corrupted,title,num,54,3250,3744,236842,17.213603973388672,20.023427963256836,6.88961935043335,-2.809823989868164,10.323984622955322,13.133808612823486
gemma3-1b-pt,alias_ctrl,sub_37,clean,title,num,69,3250,3744,236842,19.60625457763672,17.053075790405273,6.3433098793029785,2.5531787872314453,13.26294469833374,10.709765911102295
gemma3-1b-pt,alias_ctrl,sub_37,corrupted,title,num,69,3250,3744,236842,17.912376403808594,19.295753479003906,6.257743835449219,-1.3833770751953125,11.654632568359375,13.038009643554688
gemma3-1b-pt,subscribe,sub_37,clean,title,num,61,3250,3744,236842,20.53567123413086,17.486112594604492,6.671786785125732,3.049558639526367,13.863884449005127,10.81432580947876
gemma3-1b-pt,subscribe,sub_37,corrupted,title,num,61,3250,3744,236842,17.88209342956543,20.120553970336914,6.769618034362793,-2.2384605407714844,11.112475395202637,13.350935935974121
gemma3-1b-pt,useEffect,sub_38,clean,key,ref,47,2478,1811,236842,22.55207061767578,16.030414581298828,8.66688346862793,6.521656036376953,13.885187149047852,7.363531112670898
gemma3-1b-pt,useEffect,sub_38,corrupted,key,ref,47,2478,1811,236842,16.437406539916992,21.285066604614258,7.516520977020264,-4.847660064697266,8.920885562896729,13.768545627593994
gemma3-1b-pt,useLayoutEffect,sub_38,clean,key,ref,49,2478,1811,236842,21.676311492919922,17.096155166625977,8.169008255004883,4.580156326293945,13.507303237915039,8.927146911621094
gemma3-1b-pt,useLayoutEffect,sub_38,corrupted,key,ref,49,2478,1811,236842,16.572914123535156,20.67354965209961,7.220119953155518,-4.100635528564453,9.352794170379639,13.453429698944092
gemma3-1b-pt,alias,sub_38,clean,key,ref,55,2478,1811,236842,20.66262435913086,17.323078155517578,8.136408805847168,3.3395462036132812,12.526215553283691,9.18666934967041
gemma3-1b-pt,alias,sub_38,corrupted,key,ref,55,2478,1811,236842,17.95183563232422,19.64674186706543,7.576559543609619,-1.694906234741211,10.3752760887146,12.07018232345581
gemma3-1b-pt,alias_ctrl,sub_38,clean,key,ref,70,2478,1811,236842,20.53274154663086,17.531949996948242,7.6502790451049805,3.000791549682617,12.882462501525879,9.881670951843262
gemma3-1b-pt,alias_ctrl,sub_38,corrupted,key,ref,70,2478,1811,236842,18.935306549072266,19.36131477355957,7.234641075134277,-0.4260082244873047,11.700665473937988,12.126673698425293
gemma3-1b-pt,subscribe,sub_38,clean,key,ref,62,2478,1811,236842,21.33090591430664,17.536941528320312,7.953377723693848,3.793964385986328,13.377528190612793,9.583563804626465
gemma3-1b-pt,subscribe,sub_38,corrupted,key,ref,62,2478,1811,236842,19.303409576416016,19.941423416137695,7.420994758605957,-0.6380138397216797,11.882414817810059,12.520428657531738
gemma3-1b-pt,useEffect,sub_39,clean,id,min,46,547,1387,236842,21.918630599975586,14.354192733764648,6.821402072906494,7.5644378662109375,15.097228527069092,7.532790660858154
gemma3-1b-pt,useEffect,sub_39,corrupted,id,min,46,547,1387,236842,17.63994598388672,21.827056884765625,6.388813018798828,-4.187110900878906,11.25113296508789,15.438243865966797
gemma3-1b-pt,useLayoutEffect,sub_39,clean,id,min,48,547,1387,236842,21.11970329284668,15.063152313232422,6.50587272644043,6.056550979614258,14.61383056640625,8.557279586791992
gemma3-1b-pt,useLayoutEffect,sub_39,corrupted,id,min,48,547,1387,236842,17.493282318115234,21.521242141723633,6.141615867614746,-4.027959823608398,11.351666450500488,15.379626274108887
gemma3-1b-pt,alias,sub_39,clean,id,min,54,547,1387,236842,20.10462760925293,16.401853561401367,6.383662700653076,3.7027740478515625,13.720964908599854,10.018190860748291
gemma3-1b-pt,alias,sub_39,corrupted,id,min,54,547,1387,236842,18.36457061767578,20.339330673217773,6.272686958312988,-1.9747600555419922,12.091883659362793,14.066643714904785
gemma3-1b-pt,alias_ctrl,sub_39,clean,id,min,69,547,1387,236842,19.40563201904297,16.963430404663086,5.947006702423096,2.442201614379883,13.458625316619873,11.01642370223999
gemma3-1b-pt,alias_ctrl,sub_39,corrupted,id,min,69,547,1387,236842,18.669681549072266,19.53861427307129,5.989800453186035,-0.8689327239990234,12.67988109588623,13.548813819885254
gemma3-1b-pt,subscribe,sub_39,clean,id,min,61,547,1387,236842,20.005281448364258,17.232650756835938,6.103393077850342,2.7726306915283203,13.901888370513916,11.129257678985596
gemma3-1b-pt,subscribe,sub_39,corrupted,id,min,61,547,1387,236842,19.15852165222168,20.08962059020996,6.136710166931152,-0.9310989379882812,13.021811485290527,13.952910423278809
gemma3-1b-pt,useEffect,sub_40,clean,name,cap,46,1201,5565,236842,21.76456642150879,15.392640113830566,7.889718532562256,6.371926307678223,13.874847888946533,7.5029215812683105
gemma3-1b-pt,useEffect,sub_40,corrupted,name,cap,46,1201,5565,236842,17.01215171813965,21.395811080932617,7.043368339538574,-4.383659362792969,9.968783378601074,14.352442741394043
gemma3-1b-pt,useLayoutEffect,sub_40,clean,name,cap,48,1201,5565,236842,21.219125747680664,15.94084644317627,7.441514492034912,5.2782793045043945,13.777611255645752,8.499331951141357
gemma3-1b-pt,useLayoutEffect,sub_40,corrupted,name,cap,48,1201,5565,236842,17.210647583007812,21.028078079223633,6.492101192474365,-3.8174304962158203,10.718546390533447,14.535976886749268
gemma3-1b-pt,alias,sub_40,clean,name,cap,54,1201,5565,236842,20.289033889770508,16.96807289123535,7.214045524597168,3.3209609985351562,13.07498836517334,9.754027366638184
gemma3-1b-pt,alias,sub_40,corrupted,name,cap,54,1201,5565,236842,18.376779556274414,19.793548583984375,6.688409805297852,-1.416769027709961,11.688369750976562,13.105138778686523
gemma3-1b-pt,alias_ctrl,sub_40,clean,name,cap,69,1201,5565,236842,20.130474090576172,16.805458068847656,6.728167533874512,3.3250160217285156,13.40230655670166,10.077290534973145
gemma3-1b-pt,alias_ctrl,sub_40,corrupted,name,cap,69,1201,5565,236842,18.963348388671875,18.98685073852539,6.320387363433838,-0.023502349853515625,12.642961025238037,12.666463375091553
gemma3-1b-pt,subscribe,sub_40,clean,name,cap,61,1201,5565,236842,20.85709571838379,17.04974937438965,7.042601585388184,3.8073463439941406,13.814494132995605,10.007147789001465
gemma3-1b-pt,subscribe,sub_40,corrupted,name,cap,61,1201,5565,236842,19.015771865844727,19.727949142456055,6.777720928192139,-0.7121772766113281,12.238050937652588,12.950228214263916
gemma3-1b-pt,useEffect,sub_41,clean,mode,len,46,9074,3469,236842,22.268640518188477,13.020231246948242,7.360354423522949,9.248409271240234,14.908286094665527,5.659876823425293
gemma3-1b-pt,useEffect,sub_41,corrupted,mode,len,46,9074,3469,236842,16.949460983276367,20.209426879882812,7.341314792633057,-3.2599658966064453,9.60814619064331,12.868112087249756
gemma3-1b-pt,useLayoutEffect,sub_41,clean,mode,len,48,9074,3469,236842,21.410964965820312,13.718093872070312,6.860152244567871,7.69287109375,14.550812721252441,6.857941627502441
gemma3-1b-pt,useLayoutEffect,sub_41,corrupted,mode,len,48,9074,3469,236842,16.572551727294922,19.83956527709961,6.748946189880371,-3.2670135498046875,9.82360553741455,13.090619087219238
gemma3-1b-pt,alias,sub_41,clean,mode,len,54,9074,3469,236842,19.864524841308594,15.299324035644531,7.167544364929199,4.5652008056640625,12.696980476379395,8.131779670715332
gemma3-1b-pt,alias,sub_41,corrupted,mode,len,54,9074,3469,236842,17.168785095214844,18.87128257751465,6.976387977600098,-1.7024974822998047,10.192397117614746,11.89489459991455
gemma3-1b-pt,alias_ctrl,sub_41,clean,mode,len,69,9074,3469,236842,19.21645164489746,15.700339317321777,7.096777439117432,3.5161123275756836,12.11967420578003,8.603561878204346
gemma3-1b-pt,alias_ctrl,sub_41,corrupted,mode,len,69,9074,3469,236842,17.54167366027832,18.458711624145508,6.9843878746032715,-0.9170379638671875,10.557285785675049,11.474323749542236
gemma3-1b-pt,subscribe,sub_41,clean,mode,len,61,9074,3469,236842,20.05506706237793,15.532133102416992,7.258336544036865,4.5229339599609375,12.796730518341064,8.273796558380127
gemma3-1b-pt,subscribe,sub_41,corrupted,mode,len,61,9074,3469,236842,17.54831886291504,19.195432662963867,7.407832145690918,-1.6471138000488281,10.140486717224121,11.78760051727295
gemma3-1b-pt,useEffect,sub_42,clean,text,max,46,1005,2074,236842,22.135215759277344,14.978032112121582,6.823216915130615,7.157183647155762,15.311998844146729,8.154815196990967
gemma3-1b-pt,useEffect,sub_42,corrupted,text,max,46,1005,2074,236842,17.205331802368164,21.61516761779785,6.270596027374268,-4.4098358154296875,10.934735774993896,15.344571590423584
gemma3-1b-pt,useLayoutEffect,sub_42,clean,text,max,48,1005,2074,236842,21.534038543701172,15.391674041748047,6.270875930786133,6.142364501953125,15.263162612915039,9.120798110961914
gemma3-1b-pt,useLayoutEffect,sub_42,corrupted,text,max,48,1005,2074,236842,17.578582763671875,21.039440155029297,5.729921340942383,-3.460857391357422,11.848661422729492,15.309518814086914
gemma3-1b-pt,alias,sub_42,clean,text,max,54,1005,2074,236842,20.388490676879883,16.301464080810547,6.217640399932861,4.087026596069336,14.170850276947021,10.083823680877686
gemma3-1b-pt,alias,sub_42,corrupted,text,max,54,1005,2074,236842,18.29014015197754,19.78721809387207,5.759012699127197,-1.4970779418945312,12.531127452850342,14.028205394744873
gemma3-1b-pt,alias_ctrl,sub_42,clean,text,max,69,1005,2074,236842,19.714750289916992,16.762531280517578,5.932791233062744,2.952219009399414,13.781959056854248,10.829740047454834
gemma3-1b-pt,alias_ctrl,sub_42,corrupted,text,max,69,1005,2074,236842,18.435626983642578,19.330970764160156,5.602353572845459,-0.8953437805175781,12.83327341079712,13.728617191314697
gemma3-1b-pt,subscribe,sub_42,clean,text,max,61,1005,2074,236842,20.418851852416992,17.111974716186523,6.090971946716309,3.3068771362304688,14.327879905700684,11.021002769470215
gemma3-1b-pt,subscribe,sub_42,corrupted,text,max,61,1005,2074,236842,18.866601943969727,20.190380096435547,5.927535057067871,-1.3237781524658203,12.939066886901855,14.262845039367676
gemma3-1b-pt,useEffect,sub_43,clean,count,ref,46,2861,1811,236842,21.781156539916992,14.817875862121582,8.182024002075195,6.96328067779541,13.599132537841797,6.635851860046387
gemma3-1b-pt,useEffect,sub_43,corrupted,count,ref,46,2861,1811,236842,16.364803314208984,21.18001937866211,7.501466751098633,-4.815216064453125,8.863336563110352,13.678552627563477
gemma3-1b-pt,useLayoutEffect,sub_43,clean,count,ref,48,2861,1811,236842,20.778526306152344,16.30348777770996,7.636628150939941,4.475038528442383,13.141898155212402,8.66685962677002
gemma3-1b-pt,useLayoutEffect,sub_43,corrupted,count,ref,48,2861,1811,236842,16.53643226623535,20.454320907592773,7.101556777954102,-3.917888641357422,9.43487548828125,13.352764129638672
gemma3-1b-pt,alias,sub_43,clean,count,ref,54,2861,1811,236842,19.896350860595703,16.780864715576172,7.828051567077637,3.1154861450195312,12.068299293518066,8.952813148498535
gemma3-1b-pt,alias,sub_43,corrupted,count,ref,54,2861,1811,236842,17.64313507080078,19.378406524658203,7.41990852355957,-1.7352714538574219,10.223226547241211,11.958498001098633
gemma3-1b-pt,alias_ctrl,sub_43,clean,count,ref,69,2861,1811,236842,19.563386917114258,16.80489158630371,7.534966468811035,2.758495330810547,12.028420448303223,9.269925117492676
gemma3-1b-pt,alias_ctrl,sub_43,corrupted,count,ref,69,2861,1811,236842,17.926040649414062,18.94721031188965,7.098358154296875,-1.021169662475586,10.827682495117188,11.848852157592773
gemma3-1b-pt,subscribe,sub_43,clean,count,ref,61,2861,1811,236842,20.172536849975586,16.73670196533203,7.883146286010742,3.4358348846435547,12.289390563964844,8.853555679321289
gemma3-1b-pt,subscribe,sub_43,corrupted,count,ref,61,2861,1811,236842,18.26203727722168,19.357328414916992,7.494266510009766,-1.0952911376953125,10.767770767211914,11.863061904907227
gemma3-1b-pt,useEffect,sub_44,clean,status,base,46,4818,5521,236842,22.053613662719727,13.725521087646484,7.623573303222656,8.328092575073242,14.43004035949707,6.101947784423828
gemma3-1b-pt,useEffect,sub_44,corrupted,status,base,46,4818,5521,236842,15.007935523986816,21.042585372924805,7.369194030761719,-6.034649848937988,7.638741493225098,13.673391342163086
gemma3-1b-pt,useLayoutEffect,sub_44,clean,status,base,48,4818,5521,236842,21.31439971923828,15.594676971435547,7.129665374755859,5.719722747802734,14.184734344482422,8.465011596679688
gemma3-1b-pt,useLayoutEffect,sub_44,corrupted,status,base,48,4818,5521,236842,14.815313339233398,20.756019592285156,6.706932067871094,-5.940706253051758,8.108381271362305,14.049087524414062
gemma3-1b-pt,alias,sub_44,clean,status,base,54,4818,5521,236842,19.75334358215332,16.48706817626953,7.160976886749268,3.266275405883789,12.592366695404053,9.326091289520264
gemma3-1b-pt,alias,sub_44,corrupted,status,base,54,4818,5521,236842,15.926996231079102,19.847871780395508,6.608028411865234,-3.9208755493164062,9.318967819213867,13.239843368530273
gemma3-1b-pt,alias_ctrl,sub_44,clean,status,base,69,4818,5521,236842,18.99739646911621,17.465009689331055,6.817060470581055,1.5323867797851562,12.180335998535156,10.64794921875
gemma3-1b-pt,alias_ctrl,sub_44,corrupted,status,base,69,4818,5521,236842,16.245695114135742,19.45166015625,6.20831823348999,-3.205965042114258,10.037376880645752,13.24334192276001
gemma3-1b-pt,subscribe,sub_44,clean,status,base,61,4818,5521,236842,20.154224395751953,17.51515769958496,7.034067153930664,2.639066696166992,13.120157241821289,10.481090545654297
gemma3-1b-pt,subscribe,sub_44,corrupted,status,base,61,4818,5521,236842,16.79717445373535,19.825990676879883,6.547016620635986,-3.0288162231445312,10.250157833099365,13.278974056243896
gemma3-1b-pt,useEffect,sub_45,clean,flag,cap,46,16213,5565,236842,21.93868637084961,13.218871116638184,6.898593425750732,8.719815254211426,15.040092945098877,6.320277690887451
gemma3-1b-pt,useEffect,sub_45,corrupted,flag,cap,46,16213,5565,236842,17.9945068359375,20.82977294921875,6.943648815155029,-2.83526611328125,11.05085802078247,13.88612413406372
gemma3-1b-pt,useLayoutEffect,sub_45,clean,flag,cap,48,16213,5565,236842,21.33043670654297,14.523324966430664,6.535931587219238,6.807111740112305,14.79450511932373,7.987393379211426
gemma3-1b-pt,useLayoutEffect,sub_45,corrupted,flag,cap,48,16213,5565,236842,18.06134033203125,20.20472526550293,6.499829292297363,-2.1433849334716797,11.561511039733887,13.704895973205566
gemma3-1b-pt,alias,sub_45,clean,flag,cap,54,16213,5565,236842,20.122835159301758,15.999044418334961,6.7818756103515625,4.123790740966797,13.340959548950195,9.217168807983398
gemma3-1b-pt,alias,sub_45,corrupted,flag,cap,54,16213,5565,236842,18.37668800354004,19.350133895874023,6.7351202964782715,-0.9734458923339844,11.641567707061768,12.615013599395752
gemma3-1b-pt,alias_ctrl,sub_45,clean,flag,cap,69,16213,5565,236842,19.72098731994629,16.52328109741211,6.334095001220703,3.1977062225341797,13.386892318725586,10.189186096191406
gemma3-1b-pt,alias_ctrl,sub_45,corrupted,flag,cap,69,16213,5565,236842,18.663429260253906,18.70848846435547,6.301156997680664,-0.0450592041015625,12.362272262573242,12.407331466674805
gemma3-1b-pt,subscribe,sub_45,clean,flag,cap,61,16213,5565,236842,20.157560348510742,16.82896614074707,6.353450298309326,3.328594207763672,13.804110050201416,10.475515842437744
gemma3-1b-pt,subscribe,sub_45,corrupted,flag,cap,61,16213,5565,236842,18.791757583618164,19.321727752685547,6.571234226226807,-0.5299701690673828,12.220523357391357,12.75049352645874
